image_name,abs_path,butterfly,cat,chicken,cow,dog,elephant,horse,sheep,spider,squirrel,split
OIP-ahHxCkPxpGPej6AbInw8HwAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-ahHxCkPxpGPej6AbInw8HwAAAA.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-TGK7Hz88VJA-76COa0xINAHaED.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-TGK7Hz88VJA-76COa0xINAHaED.jpeg,0,0,0,1,0,0,0,0,0,0,train
565.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/565.jpeg,0,0,1,0,0,0,0,0,0,0,train
710.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/710.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-GE-4qmn3t9dDgIrrQAc87wHaF5.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-GE-4qmn3t9dDgIrrQAc87wHaF5.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-aP2g9pMIbRwSwXiWDhPbBgHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-aP2g9pMIbRwSwXiWDhPbBgHaE8.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-Gu3gAOpdKlp8_yKs11EKkQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-Gu3gAOpdKlp8_yKs11EKkQHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-0fM5PWqfYbMhI9yC3QSUNgHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-0fM5PWqfYbMhI9yC3QSUNgHaE8.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-9DseoqsJuXewoXS5Z-e_BAHaHs.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-9DseoqsJuXewoXS5Z-e_BAHaHs.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-1oQ4IZX1rFUPK-MxjMaKcAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-1oQ4IZX1rFUPK-MxjMaKcAHaFj.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-rki5FSoON_acVCSIVKjaXQHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-rki5FSoON_acVCSIVKjaXQHaE8.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-SnhcZWACk4pUAas7B63PFwHaFV.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-SnhcZWACk4pUAas7B63PFwHaFV.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-W-jQsb1yx5qpQxzUgRb9pwHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-W-jQsb1yx5qpQxzUgRb9pwHaEK.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-Xx5vjoJokcipm_GBo1L4OgHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-Xx5vjoJokcipm_GBo1L4OgHaE8.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-koBnp-Ehe5S6WWcvZWiwdQAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-koBnp-Ehe5S6WWcvZWiwdQAAAA.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-e51-EKOudgT07H3qVZ7dQgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-e51-EKOudgT07H3qVZ7dQgHaFj.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-lFLov_nMXQHxfgYyMJdVVQHaHX.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-lFLov_nMXQHxfgYyMJdVVQHaHX.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-IRi-rKePtnApFdzO_prNCQHaDE.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-IRi-rKePtnApFdzO_prNCQHaDE.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-Dnzd5Zi2pMoZ5xrFNVPeKgHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-Dnzd5Zi2pMoZ5xrFNVPeKgHaHa.jpeg,0,0,0,0,0,0,0,0,0,1,train
938.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/938.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-dtvQv3GbgU2KWZQoE16DcQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-dtvQv3GbgU2KWZQoE16DcQHaFj.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-ceWCq8jXmTyW_08RgdkoxQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-ceWCq8jXmTyW_08RgdkoxQHaFj.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-wglAa4YhgVKrXc2W7yxzWAHaGx.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-wglAa4YhgVKrXc2W7yxzWAHaGx.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-8wvsjpNdn5HGALPuhAuEHAHaJ4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-8wvsjpNdn5HGALPuhAuEHAHaJ4.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-kHA2Gl7AOXZ1whd7SPImyQHaFi.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-kHA2Gl7AOXZ1whd7SPImyQHaFi.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-JybeFvlnsqdbMf9f43FtVgHaFL.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-JybeFvlnsqdbMf9f43FtVgHaFL.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-azfvOzXWKLC-N3uLd1ZY9QHaFd.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-azfvOzXWKLC-N3uLd1ZY9QHaFd.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-zqmd4xIr2UMdpeFogfogFQHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-zqmd4xIr2UMdpeFogfogFQHaHa.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-JlPiLelmUB7IxaSRxKvDNAHaGR.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-JlPiLelmUB7IxaSRxKvDNAHaGR.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-OAUhHTgSEUtmZwIz9BcCSQHaE6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-OAUhHTgSEUtmZwIz9BcCSQHaE6.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-1zHoGzG2DuTuR0btWfS8igHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-1zHoGzG2DuTuR0btWfS8igHaE8.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-G5d6FJG1laa_dwtvgbp5qgHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-G5d6FJG1laa_dwtvgbp5qgHaE8.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-s2KwuVIO2p9bboWuhXar2wHaFL.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-s2KwuVIO2p9bboWuhXar2wHaFL.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-es7sUHjSOjqkXrqs2nMhwwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-es7sUHjSOjqkXrqs2nMhwwHaFj.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-TaJVqEiBbQLX000G8UKbdgHaH6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-TaJVqEiBbQLX000G8UKbdgHaH6.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-aAVn2R9U8XWc8AdmuUJMtgHaFf.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-aAVn2R9U8XWc8AdmuUJMtgHaFf.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-9wy7M-o9DhU6xQGulfRBjQHaE9.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-9wy7M-o9DhU6xQGulfRBjQHaE9.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-giezsU3GG1RWMDUMIKZzaQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-giezsU3GG1RWMDUMIKZzaQHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-ecrlgjnUaHSlYUtyPmN5wwHaFS.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-ecrlgjnUaHSlYUtyPmN5wwHaFS.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-BzvBVDzOVNGXeWkeXqy_gAHaKy.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-BzvBVDzOVNGXeWkeXqy_gAHaKy.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-Ltp4J2m99Zx_5ciYVbb9-AHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-Ltp4J2m99Zx_5ciYVbb9-AHaEK.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-xH5dObcxVpJvOO8eeGSydgAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-xH5dObcxVpJvOO8eeGSydgAAAA.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-BUP7Yk8m_Okyy7kUWZfktgHaFy.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-BUP7Yk8m_Okyy7kUWZfktgHaFy.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-xgYVV7utpGt_5nk2sjZf6wHaGS.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-xgYVV7utpGt_5nk2sjZf6wHaGS.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-joeTgHE-4kC3MWpWsaOFMAHaHh.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-joeTgHE-4kC3MWpWsaOFMAHaHh.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-LqBKns-JyfvnH-OjoIFUKwHaG6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-LqBKns-JyfvnH-OjoIFUKwHaG6.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-2SRsKg7f0KYsv9rrow-28AHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-2SRsKg7f0KYsv9rrow-28AHaFj.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-KgvjWXBnRilJ3eRUiJp37gHaFB.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-KgvjWXBnRilJ3eRUiJp37gHaFB.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-oCqW-N_fD-GPeCFqyDNMPQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-oCqW-N_fD-GPeCFqyDNMPQHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-F95YUJTD77W7Rj-0S1dQJgHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-F95YUJTD77W7Rj-0S1dQJgHaE7.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-5-ZtMQdQbExlbNYcl1VzqAHaG-.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-5-ZtMQdQbExlbNYcl1VzqAHaG-.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-9XCHs9GEq7Lk2ZDGSdG16gHaF2.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-9XCHs9GEq7Lk2ZDGSdG16gHaF2.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-IWbc7TCiPGxtz3obzwMKzgHaIo.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-IWbc7TCiPGxtz3obzwMKzgHaIo.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-tWGYrsYqUuzPo-FEUpxWlQHaF9.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-tWGYrsYqUuzPo-FEUpxWlQHaF9.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-2kEbd6RQhWShlc-iqedKtAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-2kEbd6RQhWShlc-iqedKtAHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-pT8C1AiNN7O9JtizL9KVUwHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-pT8C1AiNN7O9JtizL9KVUwHaEK.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-SJ_e7uh_RPd6BJDIjRSDrwHaHI.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-SJ_e7uh_RPd6BJDIjRSDrwHaHI.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-mh8nmps6WatHcZDE-tEDcQHaE9.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-mh8nmps6WatHcZDE-tEDcQHaE9.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-Z5YNuXq6bNWpZYvlSc1YXQHaI0.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-Z5YNuXq6bNWpZYvlSc1YXQHaI0.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-kRzvYkwW_v_9c2Zht7lvOAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-kRzvYkwW_v_9c2Zht7lvOAHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-kmWEodlWxJle1tIgjf6B2QAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-kmWEodlWxJle1tIgjf6B2QAAAA.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-fyGASqc8j97i5FsS-LCc4AHaE3.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-fyGASqc8j97i5FsS-LCc4AHaE3.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-zzGDelPcHNsTiArDjGbXDQHaFy.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-zzGDelPcHNsTiArDjGbXDQHaFy.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-NT4bw4bixI6-yFkWkGFcsgHaD6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-NT4bw4bixI6-yFkWkGFcsgHaD6.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-3zVZy63RuTroc7Dn-NO30QHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-3zVZy63RuTroc7Dn-NO30QHaFj.jpeg,0,0,0,0,1,0,0,0,0,0,train
886.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/886.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-rXDrOnn-BG3Nj2BB0WbgmgHaGl.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-rXDrOnn-BG3Nj2BB0WbgmgHaGl.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-tUCoOBCYPd5mTRseWC4_8QHaFB.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-tUCoOBCYPd5mTRseWC4_8QHaFB.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-wI-W5SmWRSnskbfahwEoHAHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-wI-W5SmWRSnskbfahwEoHAHaE7.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-UsrvLFIG1ktdhVO9MCxiqwHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-UsrvLFIG1ktdhVO9MCxiqwHaE8.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-7YTagQqmcksi5LVD76r05QAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-7YTagQqmcksi5LVD76r05QAAAA.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-yHtCCcWeKSf1f5ZSpDF5hgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-yHtCCcWeKSf1f5ZSpDF5hgHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-liKGrDsZ-gHaKjyZ_oW-IAHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-liKGrDsZ-gHaKjyZ_oW-IAHaE7.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-3O-Ve7wpUcb9FjHkxOZHowHaHj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-3O-Ve7wpUcb9FjHkxOZHowHaHj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-PTuFGh35PL0U43LAiOJeSwHaLL.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-PTuFGh35PL0U43LAiOJeSwHaLL.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-PfTZ-O_GCJQKWJqKd1oDdQHaFc.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-PfTZ-O_GCJQKWJqKd1oDdQHaFc.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-jh9AUVlYzQVkFQWyXG_fGQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-jh9AUVlYzQVkFQWyXG_fGQHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
1252.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/1252.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-orCRUX1Cc4WcGCM26v4sLAHaE9.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-orCRUX1Cc4WcGCM26v4sLAHaE9.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-JOCExBmMzTpCWdFvrRdKJQHaGW.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-JOCExBmMzTpCWdFvrRdKJQHaGW.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-jNgFz5mXYXH0rNwBnm6ZPgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-jNgFz5mXYXH0rNwBnm6ZPgHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-4wDJBdhuMGdZ0lrxBr2WGAHaD-.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-4wDJBdhuMGdZ0lrxBr2WGAHaD-.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-2Y31zL184VBrX1ff5MCQ-wHaE9.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cow/OIP-2Y31zL184VBrX1ff5MCQ-wHaE9.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-KHdbUWxf3JAyrE14fBu2twHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-KHdbUWxf3JAyrE14fBu2twHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-P7zyzmsH9aYbB9A8O1ZeFwHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-P7zyzmsH9aYbB9A8O1ZeFwHaE7.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-FWP5p33nmwbPWyNdQ64rRAHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-FWP5p33nmwbPWyNdQ64rRAHaE7.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-c_tcm4GJsz57RuikZk2QCAHaGC.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-c_tcm4GJsz57RuikZk2QCAHaGC.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-kCdxgsk2W34n4qKqsu5n7QHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-kCdxgsk2W34n4qKqsu5n7QHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-6T23pxMwCuU9T6mweY6onAAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-6T23pxMwCuU9T6mweY6onAAAAA.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-8jUH-Vusgcu2OtYXmH3NtQHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-8jUH-Vusgcu2OtYXmH3NtQHaEK.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-_Vf9jXBnJAxf4gGsERpVaQHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-_Vf9jXBnJAxf4gGsERpVaQHaE8.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-LS-uYZK77M5eX5pAOFzyKgHaF7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-LS-uYZK77M5eX5pAOFzyKgHaF7.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-AlSgpdmpY3DhALQQqKsQDAHaEw.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-AlSgpdmpY3DhALQQqKsQDAHaEw.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-oOcpiFXufeuZJw5ASPQemgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-oOcpiFXufeuZJw5ASPQemgHaFj.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-zfSiVpclTzreUOlKhVW0RAHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-zfSiVpclTzreUOlKhVW0RAHaE8.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-MQ59LlYP3DXVwth0G5lhVAHaGh.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/butterfly/OIP-MQ59LlYP3DXVwth0G5lhVAHaGh.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-QeklPxGR2GHumsEaiqAztgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-QeklPxGR2GHumsEaiqAztgHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-3UZA_lQ0z4kaiFsBR3vpWgHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-3UZA_lQ0z4kaiFsBR3vpWgHaE8.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-dMtZYF-Zw-mxi-Rn4aLJoQHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/sheep/OIP-dMtZYF-Zw-mxi-Rn4aLJoQHaEK.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-StkfiYSN1omfmeJ3kLyvOgHaFS.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-StkfiYSN1omfmeJ3kLyvOgHaFS.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-DBZiRX5sVQOIh_L0NSORMQHaJ6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-DBZiRX5sVQOIh_L0NSORMQHaJ6.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-BbRFK5n-WfDwnD1_HL5QhAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-BbRFK5n-WfDwnD1_HL5QhAHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-gUBTbtKecb4HDVvG_PlCMgHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-gUBTbtKecb4HDVvG_PlCMgHaEK.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-ygDZzFQIlEpSCXKwJPoG8QAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-ygDZzFQIlEpSCXKwJPoG8QAAAA.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-e9IDQCZespp1d4zQTNH-lwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-e9IDQCZespp1d4zQTNH-lwHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
715.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/cat/715.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-04NIefRqi3wiiEkrls_T0wHaIj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-04NIefRqi3wiiEkrls_T0wHaIj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-8d8hhf4OhkXRQTgBhtNfLwHaHz.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-8d8hhf4OhkXRQTgBhtNfLwHaHz.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-gAzHXOB17-nynAT4Bz5s6QHaGB.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/chicken/OIP-gAzHXOB17-nynAT4Bz5s6QHaGB.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-rGVXcvpFO66pbIriUrysmgHaEL.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-rGVXcvpFO66pbIriUrysmgHaEL.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-i4Vs2nh6bioytEt-03u4sgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/horse/OIP-i4Vs2nh6bioytEt-03u4sgHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-MxLn4P4zZQeh4hzOyyryNQHaFs.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/dog/OIP-MxLn4P4zZQeh4hzOyyryNQHaFs.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-lw5TBfUWWNv0osu_qZi24QHaFh.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-lw5TBfUWWNv0osu_qZi24QHaFh.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-sZHbL4QnoKTh8uvGB67mrwHaFf.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/spider/OIP-sZHbL4QnoKTh8uvGB67mrwHaFf.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-LLSsBfHHQJIDQj9pWsp3BgHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/elephant/OIP-LLSsBfHHQJIDQj9pWsp3BgHaE7.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-A5JrFGlLG9hNFOLjgMxuRAHaFc.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/train/squirrel/OIP-A5JrFGlLG9hNFOLjgMxuRAHaFc.jpeg,0,0,0,0,0,0,0,0,0,1,train
